id,timestamp,temperature_C,power_consumption_W,signal_strength_dBm,network_load_percent,anomaly_type
2761,2025-11-07 01:00:34.236675,56.35,2544.46,-89.92,45.26,cooling_failure
2762,2025-11-07 01:06:42.236675,17.34,2010.64,-119.99,23.62,equipment_failure
2763,2025-11-07 00:12:46.236675,20.156152972753684,2880.1480834712156,-92.54994529084755,49.17039825933289,normal
2764,2025-11-06 23:37:40.236675,21.289919979790195,2799.214728483528,-87.77624739490818,46.75773401558729,normal
2765,2025-11-06 23:41:46.236675,20.950781478271608,2935.0231797531937,-79.05678917267093,47.61050505989372,normal
2766,2025-11-07 00:28:30.236675,29.47061141070878,2581.959106893314,-87.02173292268995,59.08929767498859,normal
2767,2025-11-07 00:37:38.236675,43.94,2606.9,-83.43,70.1,overheating
2768,2025-11-06 20:51:16.236675,22.39975725360573,2909.323373368772,-79.47869865718323,48.91377816854489,normal
2769,2025-11-06 20:04:14.236675,21.75132883672385,2863.0803692918435,-78.7409947410402,57.54442325477427,normal
2770,2025-11-07 00:16:04.236675,20.738102996732685,2690.232861012317,-86.42076947078166,68.50117189853377,normal
2771,2025-11-06 21:33:58.236675,25.495643834006593,2809.791532395478,-86.87105000144098,65.04299216767538,normal
2772,2025-11-06 19:50:48.236675,29.453179003897365,2718.344183551271,-91.00478163236093,47.55363497159826,normal
2773,2025-11-07 00:49:48.236675,33.26,2815.0,-106.31,48.51,signal_degradation
2774,2025-11-06 21:32:58.236675,30.67950163380398,2908.8179243337836,-78.06931809011185,72.91303690341331,normal
2775,2025-11-06 22:17:28.236675,27.723394081997487,2877.801415342215,-88.88142550288421,69.06295088834175,normal
2776,2025-11-06 21:41:58.236675,24.952558967415612,2661.5754285398602,-88.42416837027451,67.70920859379464,normal
2777,2025-11-06 22:52:34.236675,33.80465216917244,2826.066882748774,-78.4145881340275,53.058883020716024,normal
2778,2025-11-06 20:16:10.236675,23.727985621665194,2688.760775044204,-82.3915857660787,58.57141636302015,normal
2779,2025-11-06 23:27:22.236675,21.858936511551917,2773.1459683308794,-85.10519347907433,55.654666854029344,normal
2780,2025-11-06 22:38:20.236675,26.595812850929327,2651.923649039242,-84.03701434560823,58.340705260329074,normal
2781,2025-11-07 00:40:44.236675,56.31,2621.1,-88.07,67.81,overheating
2782,2025-11-06 21:17:50.236675,35.56151163389618,2573.057990076366,-92.46882231001128,70.67743450798334,normal
2783,2025-11-06 23:38:50.236675,32.006672930507435,2577.5197659127075,-77.87703032248874,72.21030634288225,normal
2784,2025-11-06 21:07:22.236675,22.5758515265437,2748.8827639374413,-91.91441427402205,66.75119222467669,normal
2785,2025-11-06 22:58:58.236675,35.481739657410614,2613.1528380655886,-78.13318514843746,57.68386410402946,normal
2786,2025-11-06 19:50:50.236675,36.80247281129567,2817.561714100798,-89.18253927753783,69.38107807255138,normal
2787,2025-11-07 00:27:50.236675,24.710058859240593,2905.9571542290887,-87.49842888372426,51.92380569468816,normal
2788,2025-11-07 00:46:34.236675,31.93,3780.37,-84.63,54.63,power_surge
2789,2025-11-07 00:39:22.236675,58.93,2876.35,-83.63,71.52,overheating
2790,2025-11-06 19:39:52.236675,28.378601981430272,2812.2937040914153,-89.00448609823891,56.15712115517651,normal
2791,2025-11-06 23:03:16.236675,31.174728780333723,2809.689735486794,-87.61752928133792,46.89614836342653,normal
2792,2025-11-06 20:31:36.236675,20.11168141591143,2710.893868248732,-79.6252583985446,70.29184593139891,normal
2793,2025-11-06 20:27:30.236675,21.96808785486241,2653.427151451718,-80.90841073109061,45.708329385712304,normal
2794,2025-11-07 01:06:22.236675,13.65,2033.36,-117.8,13.94,equipment_failure
2795,2025-11-06 21:55:08.236675,26.48496927593518,2697.954421646588,-81.22937809366107,47.62616566200875,normal
2796,2025-11-06 22:53:52.236675,32.78371706541641,2654.9483510569885,-77.51797023197008,74.55254809640633,normal
2797,2025-11-06 21:43:30.236675,36.14578935043545,2825.330928731871,-86.03254682049035,72.35291702418613,normal
2798,2025-11-06 20:24:30.236675,30.097901941293735,2554.159702258988,-85.80867861666836,69.30588141700474,normal
2799,2025-11-06 19:43:32.236675,29.066645239589178,2746.6051382751307,-81.4697828398109,65.60456043397531,normal
2800,2025-11-06 22:39:58.236675,23.063595599489947,2826.973476473549,-91.04978445213465,46.325841582386,normal
2801,2025-11-06 22:22:14.236675,21.991325260587416,2837.8018096127525,-89.6386818404339,58.840878477060436,normal
2802,2025-11-07 00:33:16.236675,22.29584996599157,2792.4869950700404,-78.60772104048937,52.20866895618914,normal
2803,2025-11-06 21:41:30.236675,23.97150506432336,2580.4840432821134,-86.3233308198877,46.26114808740666,normal
2804,2025-11-06 20:23:42.236675,35.38241283178858,2762.4332766519246,-81.30651735110624,45.629929118855536,normal
2805,2025-11-06 21:18:34.236675,20.345801057898655,2896.733483042386,-86.77584162617214,73.00958429761481,normal
2806,2025-11-07 00:45:08.236675,23.8,3354.18,-79.6,65.56,power_surge
2807,2025-11-06 19:42:26.236675,30.533170586740027,2801.424207001972,-90.52254904618712,70.07982021433719,normal
2808,2025-11-06 21:47:06.236675,37.22232838497274,2629.813991716628,-90.03957340058145,61.732651357089196,normal
2809,2025-11-07 00:26:16.236675,34.1575165983668,2687.322043730773,-80.99970251968568,56.934401416764025,normal
2810,2025-11-06 20:57:56.236675,20.3645361259079,2764.999614595065,-87.4148922400892,56.25737151696283,normal
2811,2025-11-06 22:37:46.236675,24.648676714514778,2627.125268425361,-79.05890578560357,55.649636015939635,normal
2812,2025-11-07 00:28:06.236675,30.7651332702041,2946.7078101110546,-85.45246372836112,70.97379220858714,normal
2813,2025-11-06 22:45:46.236675,31.840213897937634,2934.9264955643175,-90.1729168312752,74.06935970220933,normal
2814,2025-11-06 21:34:00.236675,22.76710888159419,2748.0046936577614,-88.0238179258414,50.89361015915074,normal
2815,2025-11-06 21:17:42.236675,34.310313786218764,2829.714751067641,-83.41866261364,69.35339449403341,normal
2816,2025-11-07 00:30:20.236675,35.57914133680282,2630.8092440905407,-82.28583178292016,63.26587796138075,normal
2817,2025-11-06 23:57:04.236675,25.39401729951171,2761.615690518423,-79.32238445068634,74.34866113080565,normal
2818,2025-11-06 19:38:44.236675,30.45497377343719,2827.5091468123787,-88.74365180980321,53.70610365505455,normal
2819,2025-11-06 19:54:32.236675,31.124263595641196,2911.2368762007627,-90.17398354092745,48.89667816104364,normal
2820,2025-11-06 20:16:32.236675,23.040938975079786,2685.7693766842226,-79.79182106948792,62.19623505816092,normal
2821,2025-11-06 21:18:58.236675,29.308143180804905,2803.8465786309466,-92.45260390133805,45.78436574151056,normal
2822,2025-11-07 00:39:48.236675,46.57,2520.43,-85.91,74.07,overheating
2823,2025-11-06 21:42:16.236675,25.01275032336543,2705.8765205796444,-81.56579241796541,48.40376966270513,normal
2824,2025-11-07 00:58:56.236675,61.39,2503.96,-86.11,57.55,cooling_failure
2825,2025-11-06 22:58:26.236675,36.67184421475409,2791.796933916781,-77.41959725854562,74.8904462615472,normal
2826,2025-11-07 00:13:54.236675,35.64716257475866,2792.6019790714413,-91.64724993662644,52.75668471841612,normal
2827,2025-11-06 22:06:32.236675,37.25390045338851,2884.7821733734136,-90.78662727570332,70.56391428207586,normal
2828,2025-11-06 21:49:50.236675,36.302779050408944,2726.5473486490046,-88.7946812965597,72.94106709565338,normal
2829,2025-11-07 00:26:42.236675,26.342266066436622,2882.567873146103,-92.66100400081858,52.031674652253514,normal
2830,2025-11-06 20:05:38.236675,30.17415761442395,2745.85952716542,-90.29084884604212,60.20452939179415,normal
2831,2025-11-07 00:04:52.236675,24.097887358796726,2639.733743376595,-83.42186920979773,56.92864162671046,normal
2832,2025-11-06 19:42:56.236675,20.555621542914373,2914.512840831737,-91.63072022529502,65.87476020508228,normal
2833,2025-11-07 01:01:08.236675,63.63,2955.96,-80.63,53.98,cooling_failure
2834,2025-11-06 22:26:24.236675,21.429307206444655,2594.3014251900063,-91.00160769288013,46.576479301137844,normal
2835,2025-11-06 21:45:56.236675,21.14746935481429,2827.3363326262815,-79.17258545391212,62.882206504148584,normal
2836,2025-11-06 21:02:06.236675,32.54788128509759,2577.8544422552127,-86.43531875233461,70.8705154986684,normal
2837,2025-11-06 21:41:22.236675,21.215321634376416,2887.1263329816475,-77.47738515564528,59.0635355890311,normal
2838,2025-11-06 23:37:32.236675,26.6997460042506,2706.4596660834427,-84.51815382666638,59.60042980424843,normal
2839,2025-11-07 00:23:52.236675,23.902809221853612,2795.746171902058,-79.3898417795628,53.961767592845,normal
2840,2025-11-07 00:48:32.236675,36.36,2938.82,-103.41,29.68,signal_degradation
2841,2025-11-06 23:01:36.236675,33.73176183182804,2814.2505445035313,-91.05845831376902,57.729101707126404,normal
2842,2025-11-07 00:31:28.236675,20.382761919556053,2935.215716116636,-81.46685258458486,69.75884789978919,normal
2843,2025-11-07 01:07:20.236675,11.44,2239.51,-110.86,24.29,equipment_failure
2844,2025-11-06 21:17:10.236675,36.69281892666211,2876.9033227218088,-79.20815207116546,68.20268962376682,normal
2845,2025-11-06 21:07:00.236675,22.561292122359937,2797.231260906592,-78.3545178817669,73.15249381793487,normal
2846,2025-11-07 00:24:46.236675,28.994904976344053,2913.942718128871,-80.60030400407318,69.48494577602088,normal
2847,2025-11-06 23:53:18.236675,37.551979897743564,2761.5873212119445,-79.38721796531968,73.42025465722102,normal
2848,2025-11-06 23:40:14.236675,28.94458659720705,2794.5983885695928,-86.53706829670203,69.74049072394097,normal
2849,2025-11-06 23:10:40.236675,29.679709563629523,2783.3721164435624,-88.97512749810717,54.03638094831017,normal
2850,2025-11-06 21:33:08.236675,37.588099555611585,2798.6208720967015,-90.70371751390822,57.87565946196851,normal
2851,2025-11-07 01:05:52.236675,16.24,1845.09,-108.28,10.89,equipment_failure
2852,2025-11-06 21:05:48.236675,30.967961280429073,2933.3995140303323,-90.69311273965101,74.64757077839842,normal
2853,2025-11-06 23:23:24.236675,25.785369125707575,2784.1698919273545,-78.36700436487048,54.01364180252651,normal
2854,2025-11-06 22:39:36.236675,25.179010729416962,2570.262507016427,-79.64551278032167,54.34721111492982,normal
2855,2025-11-06 23:05:04.236675,29.469869627694088,2816.4031519500772,-86.7981632041801,55.15911226332203,normal
2856,2025-11-06 23:26:30.236675,37.917118859225454,2687.1570239556363,-84.39054255198654,62.55051368255602,normal
2857,2025-11-06 19:43:40.236675,28.6480309080046,2715.087463378012,-88.73533409396173,60.76365316643825,normal
2858,2025-11-06 22:16:38.236675,35.910456238911394,2869.314253447885,-92.5928619447173,60.875544982029574,normal
2859,2025-11-06 21:39:20.236675,37.59169465960156,2750.5890390727277,-90.26208870567265,68.06965758150608,normal
2860,2025-11-06 22:45:36.236675,32.8877800051677,2672.905995831687,-82.31120926658386,51.7094494083405,normal
2861,2025-11-06 21:01:10.236675,21.006327447521965,2649.9852618298437,-84.42111512459346,68.73666965296782,normal
2862,2025-11-06 23:12:42.236675,20.143335205478976,2834.6147060847593,-88.99418664439744,73.01386542526315,normal
2863,2025-11-06 20:17:52.236675,27.65170291289693,2550.5916240851466,-86.94215860972288,62.2828608305622,normal
2864,2025-11-06 19:50:24.236675,28.07304905080175,2898.1196827344043,-89.01063546536444,74.53748837534587,normal
2865,2025-11-06 23:03:52.236675,26.76570477295282,2828.467428888347,-91.3021118421963,74.76534467291523,normal
2866,2025-11-06 20:45:00.236675,31.107548912141937,2935.031415055434,-85.1043590840815,71.33287499360182,normal
2867,2025-11-07 00:19:22.236675,26.710216785575696,2936.1550023148184,-82.15134226614308,63.810427994933505,normal
2868,2025-11-06 23:10:46.236675,32.3167485742611,2896.936768379417,-87.4861441920286,63.77314461646917,normal
2869,2025-11-07 00:45:34.236675,35.76,3752.14,-87.29,49.35,power_surge
2870,2025-11-07 00:37:10.236675,60.29,3116.35,-90.38,45.69,overheating
2871,2025-11-06 20:15:16.236675,24.822030848493114,2827.6441757312255,-90.8013046317194,48.28264659268733,normal
2872,2025-11-06 19:44:52.236675,28.295251743446116,2863.403589012487,-83.83814693612062,47.90418084389598,normal
2873,2025-11-06 19:50:14.236675,30.271463705619873,2631.970025683071,-87.9767798926953,55.51366572492888,normal
2874,2025-11-07 00:42:06.236675,37.61,3405.81,-86.21,47.99,power_surge
2875,2025-11-06 22:19:36.236675,26.26140822100001,2894.893623579298,-90.10938560443923,56.04264995765522,normal
2876,2025-11-07 00:47:34.236675,23.65,2560.46,-106.3,21.36,signal_degradation
2877,2025-11-06 20:01:42.236675,21.174223110247496,2568.4987389472026,-81.0792332305502,50.281122787356416,normal
2878,2025-11-06 20:22:34.236675,31.234696257162437,2929.402927498323,-92.07059126786827,59.46798809602274,normal
2879,2025-11-06 19:58:12.236675,37.3501866609416,2840.2858770633193,-78.26401752967584,61.46536610144062,normal
2880,2025-11-06 20:16:26.236675,24.941302587500694,2588.3881638724597,-85.86138838745201,53.57457689539553,normal
2881,2025-11-06 20:56:50.236675,35.91833869423079,2573.429600868429,-90.736721845835,69.58167851388777,normal
2882,2025-11-07 01:02:28.236675,65.58,2642.58,-78.41,53.31,cooling_failure
2883,2025-11-06 23:11:52.236675,22.581049931032453,2795.3710720633217,-90.89550685069847,74.44233202338248,normal
2884,2025-11-07 00:09:38.236675,27.26663983340733,2691.0896595538266,-78.29597903299937,61.991725491182976,normal
2885,2025-11-06 23:22:02.236675,28.99868619294145,2664.9048745873524,-89.0622324032057,54.4109304595825,normal
2886,2025-11-06 21:10:44.236675,31.103990686398227,2923.90644030316,-89.68817683005916,63.74833139799537,normal
2887,2025-11-06 21:53:28.236675,21.747397331919323,2900.6708321307788,-80.0698134558113,68.9892988268414,normal
2888,2025-11-06 19:47:20.236675,29.286510284106978,2829.2732982615303,-91.39070862927103,46.72032253157842,normal
2889,2025-11-07 00:00:48.236675,33.78782686092873,2917.7538010126614,-86.56166120571446,72.87150683839053,normal
2890,2025-11-06 22:56:06.236675,35.58614746601417,2747.729475326042,-88.87888472708576,70.56678058871104,normal
2891,2025-11-06 22:38:52.236675,20.085359148755796,2555.0734781289175,-87.56920485290102,48.34316214825773,normal
2892,2025-11-06 20:45:10.236675,32.100869105716974,2788.1025553910727,-83.39141887675711,73.18758830325257,normal
2893,2025-11-06 23:15:18.236675,24.667113387074046,2798.64264304763,-88.52301121059233,64.86772956230563,normal
2894,2025-11-07 00:39:14.236675,54.94,2646.2,-80.65,60.29,overheating
2895,2025-11-06 21:38:06.236675,30.66202139342205,2658.8162152115133,-87.47144534370358,55.474363625919935,normal
2896,2025-11-07 01:00:44.236675,60.38,2874.28,-79.38,48.08,cooling_failure
2897,2025-11-07 00:29:00.236675,20.683410633057576,2806.229124258479,-83.78343811731966,59.52991095034277,normal
2898,2025-11-06 20:19:06.236675,22.366558917172895,2798.5950494312947,-90.81769009937582,68.89275797555749,normal
2899,2025-11-06 21:29:02.236675,28.720598605465582,2857.785108840456,-84.58920421069548,46.75729378546548,normal
2900,2025-11-06 21:04:16.236675,36.408510763207886,2835.7962003702983,-81.60890210625632,60.48553800697225,normal
2901,2025-11-06 23:00:10.236675,37.19886151505361,2787.1136019063215,-89.65888184142707,58.49575775853216,normal
2902,2025-11-06 23:10:50.236675,22.34501463288138,2922.183187510353,-79.11591880077353,57.96936812891562,normal
2903,2025-11-06 22:05:44.236675,35.48191399357638,2688.2784471663595,-86.78382004888229,47.368171964612856,normal
2904,2025-11-06 22:18:36.236675,32.08005171463127,2890.7808428232793,-84.94673371668387,71.82275308095808,normal
2905,2025-11-06 22:21:18.236675,27.555921401972995,2758.8014523222328,-79.93073672761751,66.28395984317572,normal
2906,2025-11-06 21:05:10.236675,34.48308963248036,2840.711331514971,-86.72138973587752,68.80994515780542,normal
2907,2025-11-07 00:12:20.236675,36.21677534021383,2651.6291245431225,-92.64710921778942,49.89345650439469,normal
2908,2025-11-06 20:19:08.236675,36.056542799766476,2718.054596784195,-78.0261043617101,72.88875081948937,normal
2909,2025-11-07 00:37:08.236675,46.49,2788.58,-87.98,57.91,overheating
2910,2025-11-06 20:21:48.236675,32.2410757202023,2561.0449979017167,-78.46448587500554,65.84552299028147,normal
2911,2025-11-06 20:24:18.236675,32.675794592135674,2815.7862219469635,-88.95224803057184,48.31374667314532,normal
2912,2025-11-07 00:57:12.236675,28.33,2784.64,-80.32,96.58,network_overload
2913,2025-11-06 21:31:00.236675,25.457399629890414,2887.2230800925663,-81.12840387722305,69.34556998052784,normal
2914,2025-11-06 19:38:16.236675,33.84358010844149,2790.4868791018234,-91.2238575244262,65.12860069569017,normal
2915,2025-11-07 00:19:36.236675,28.20247037216042,2714.329216412588,-80.1907374498761,71.62899789942502,normal
2916,2025-11-07 00:18:54.236675,29.83837273114736,2587.0620578566736,-87.65263348898021,48.88745498143331,normal
2917,2025-11-06 22:32:08.236675,28.09363966893042,2558.8126940488105,-83.89073700865299,65.38701260145457,normal
2918,2025-11-06 20:37:52.236675,33.71727582061038,2767.3992019798156,-92.39656268200153,55.923696938769574,normal
2919,2025-11-07 00:38:22.236675,51.79,2511.71,-83.9,51.08,overheating
2920,2025-11-07 00:22:02.236675,26.912549667761343,2814.4002297449783,-84.14860838768793,52.93687934584519,normal
2921,2025-11-06 22:42:08.236675,34.22065768344419,2718.601196553827,-81.05729345502921,74.83297573677264,normal
2922,2025-11-06 21:12:24.236675,36.28129977994101,2922.0188918857257,-91.28508296647132,64.06107661306334,normal
2923,2025-11-06 20:34:30.236675,26.13120742762427,2916.664049154303,-89.49676878275531,48.87238120299944,normal
2924,2025-11-07 00:16:12.236675,26.628662090003907,2861.3021617431964,-79.48605614456774,58.477287741477404,normal
2925,2025-11-07 00:08:16.236675,30.02151450049929,2838.3773587067685,-82.8140900270136,70.30903531420086,normal
2926,2025-11-07 00:50:48.236675,31.91,2631.98,-109.03,29.27,signal_degradation
2927,2025-11-07 00:16:24.236675,25.295199457976643,2639.6488172171526,-78.41699740061964,59.72525911995738,normal
2928,2025-11-06 20:01:04.236675,28.68631397177692,2807.6398899392602,-85.8636251717164,61.51798663910854,normal
2929,2025-11-07 00:20:16.236675,29.130301609292438,2689.0633946679854,-83.31351110351714,51.15156736219634,normal
2930,2025-11-06 20:30:32.236675,23.864777477431122,2831.9385258195634,-78.50111790044295,55.399152462526295,normal
2931,2025-11-06 19:53:52.236675,34.39341989896177,2561.4812108655956,-85.42754358148888,70.6410004048942,normal
2932,2025-11-07 01:03:54.236675,61.29,2779.97,-83.96,73.3,cooling_failure
2933,2025-11-06 21:56:56.236675,29.77861595293985,2562.730703032917,-92.86869148824434,73.94499810235737,normal
2934,2025-11-06 23:09:12.236675,24.273626075519747,2838.2253186196194,-88.61635929960605,56.86490430470676,normal
2935,2025-11-06 23:19:14.236675,30.025430453144487,2874.7041509693636,-82.07055666828028,67.36210339986206,normal
2936,2025-11-06 21:31:54.236675,24.967281278426768,2668.949086997608,-83.1181991796676,73.81636299784621,normal
2937,2025-11-06 19:50:54.236675,23.767025256728836,2897.540546108521,-87.75318530421694,64.54882937303742,normal
2938,2025-11-06 23:27:24.236675,21.727457153701376,2783.8757777981773,-86.1992911734661,45.78787085560286,normal
2939,2025-11-06 19:46:40.236675,29.1710760365575,2854.042315123675,-90.79873637114123,50.632629267288166,normal
2940,2025-11-06 20:28:34.236675,29.872657306608883,2573.4914229168703,-87.2090565167294,62.8154434251438,normal
2941,2025-11-06 21:04:06.236675,27.4916083047248,2899.2725230087804,-77.35782177356724,45.24065104671129,normal
2942,2025-11-06 22:42:52.236675,25.698077544809216,2638.539224907781,-88.94832149155965,57.37194458440487,normal
2943,2025-11-07 00:27:24.236675,34.44337237293723,2749.3915566239134,-91.47067844649204,68.26353191791057,normal
2944,2025-11-06 19:49:46.236675,36.722161101990366,2843.095011412547,-80.05118521564701,48.144770648168596,normal
2945,2025-11-07 00:10:30.236675,35.963273993000044,2873.9500309398472,-77.08141197987752,66.61272075344667,normal
2946,2025-11-06 20:05:46.236675,28.75203984475077,2897.394958981869,-84.71856802902171,68.2570521329001,normal
2947,2025-11-07 00:29:22.236675,21.730788200242728,2701.1220109512183,-89.59712381747482,71.17198822402187,normal
2948,2025-11-07 00:07:26.236675,22.342468235572557,2638.803451558069,-77.51520670704451,69.13788675932518,normal
2949,2025-11-06 23:22:20.236675,35.484013379616925,2844.8767979823206,-84.44224653598249,61.377942640780105,normal
2950,2025-11-07 00:16:28.236675,33.945888324773726,2563.8242416657968,-80.33505623504414,52.51480774764809,normal
2951,2025-11-06 22:16:58.236675,35.24375562389652,2865.4714127937305,-79.09218129471111,61.93765861736601,normal
2952,2025-11-06 22:47:30.236675,22.513702081482588,2781.628050759293,-82.35548824414755,48.42583091881132,normal
2953,2025-11-06 22:41:26.236675,26.906882941927734,2899.6393681976647,-77.74467880606173,47.90869733978168,normal
2954,2025-11-06 19:46:00.236675,32.872547064142736,2647.215617463192,-77.63740695942218,47.50453002958713,normal
2955,2025-11-06 22:37:18.236675,28.749255388245274,2718.188258962945,-82.84740745652823,56.91606491627605,normal
2956,2025-11-07 00:15:08.236675,24.214284839531015,2607.533239174985,-84.90260516436085,58.50002167473109,normal
2957,2025-11-06 21:03:50.236675,25.370474061067757,2915.4470770878243,-90.2914649075947,51.05618003222051,normal
2958,2025-11-06 22:54:20.236675,35.42811528737947,2703.6521428692513,-91.49854290618875,51.107667912071946,normal
2959,2025-11-06 19:52:16.236675,32.82049984209413,2597.653416858254,-91.44318720389089,55.412213291076405,normal
2960,2025-11-07 01:00:04.236675,62.3,2520.59,-77.32,53.87,cooling_failure
2961,2025-11-07 00:41:18.236675,52.99,2516.44,-82.79,47.06,overheating
2962,2025-11-06 23:42:18.236675,25.54628524056868,2633.324890878683,-85.24394965672795,50.63854038386937,normal
2963,2025-11-06 21:20:04.236675,33.938334414681265,2909.036001475713,-83.51979079649107,57.63052080010614,normal
2964,2025-11-06 21:49:42.236675,35.34377336254599,2802.2478480180403,-77.29928211707244,63.240161402704686,normal
2965,2025-11-06 20:00:58.236675,32.540746327337054,2854.5975599149688,-90.44868867501921,57.46587525146172,normal
2966,2025-11-06 21:20:48.236675,30.24803536757323,2641.502090093487,-78.90122474142859,63.277279631864396,normal
2967,2025-11-06 23:06:16.236675,24.06872494306316,2899.9195920855427,-86.26373916033229,46.958327919205814,normal
2968,2025-11-07 00:01:28.236675,37.61601099194128,2764.235907294314,-80.38695099106481,48.864942823838184,normal
2969,2025-11-06 22:40:58.236675,31.933965073746556,2586.089396601762,-86.1236225816419,47.46761721622018,normal
2970,2025-11-06 23:11:26.236675,37.618939394206365,2881.3396223079685,-81.61657440557424,53.855220212005996,normal
2971,2025-11-06 22:19:10.236675,34.50235294772315,2684.176780867821,-79.30874235946989,67.28738728430726,normal
2972,2025-11-06 23:15:06.236675,31.304848048782297,2917.5990519576644,-92.60024068634203,62.13827611263659,normal
2973,2025-11-07 00:46:10.236675,33.72,3798.12,-85.89,71.65,power_surge
2974,2025-11-07 00:11:38.236675,28.10205284187059,2922.3612558438626,-87.77065423624909,57.29081043716501,normal
2975,2025-11-06 21:39:14.236675,31.57922529589503,2619.276855716706,-90.95676351121674,53.77927216465996,normal
2976,2025-11-06 22:58:56.236675,32.744851271730916,2797.5197748790006,-80.41063909465223,51.25515798939033,normal
2977,2025-11-06 20:37:42.236675,36.66562764544409,2820.1280641948388,-78.05594331380532,47.8130362455426,normal
2978,2025-11-06 20:42:54.236675,36.04618497712794,2916.3079134062527,-83.66247256635928,65.1076935527089,normal
2979,2025-11-06 20:56:22.236675,30.13375422835945,2553.8600884291463,-79.344788596973,57.43580814377979,normal
2980,2025-11-07 00:09:52.236675,20.992315074193492,2916.166663652475,-90.10334997505406,62.08639202773187,normal
2981,2025-11-06 21:25:10.236675,26.668510482775975,2632.3664743131535,-80.65749814394954,64.19597549109358,normal
2982,2025-11-06 22:48:16.236675,28.36916177512584,2925.481280620752,-80.99308238910021,68.99932354430334,normal
2983,2025-11-06 21:33:22.236675,31.92169475536101,2630.528928955894,-83.64114203737044,71.97302075531199,normal
2984,2025-11-06 20:03:04.236675,24.458571828128818,2783.7490538615693,-85.80348575822521,46.5549647348341,normal
2985,2025-11-06 21:31:50.236675,23.149744673620688,2703.878940205598,-85.61063640121957,47.97375025387927,normal
2986,2025-11-06 22:45:32.236675,28.732438517742455,2592.2165727915217,-84.76583841134045,64.01604949398477,normal
2987,2025-11-06 20:23:14.236675,20.479312151552747,2795.559813288661,-88.83847836564372,62.819779973024865,normal
2988,2025-11-06 22:37:20.236675,24.403807004620514,2587.228154295586,-89.18711258567188,61.234984506858964,normal
2989,2025-11-06 19:38:42.236675,33.68141152750071,2712.063034619183,-91.24741331083231,45.10192306793928,normal
2990,2025-11-06 22:47:10.236675,26.12289550350095,2634.204199481034,-84.70409955720325,63.59630432623409,normal
2991,2025-11-06 21:08:22.236675,30.957807061791296,2589.652758443514,-82.12651150016384,64.6910495297219,normal
2992,2025-11-06 23:23:54.236675,23.9420452429126,2728.8189913403735,-89.22006811524159,66.47815489581528,normal
2993,2025-11-06 20:29:16.236675,30.355121660408734,2728.7059573918878,-80.61552396577885,73.38534904592994,normal
2994,2025-11-06 22:06:44.236675,24.59209432674232,2754.236113786756,-89.69495770854736,59.108373680795694,normal
2995,2025-11-06 22:42:22.236675,26.37972025932617,2594.131561698307,-90.2967189802814,47.145891224669825,normal
2996,2025-11-06 20:12:12.236675,27.26700867239959,2812.2785116525174,-92.03522422678498,48.671448157345345,normal
2997,2025-11-07 00:46:22.236675,32.78,3349.39,-91.99,72.51,power_surge
2998,2025-11-06 21:19:26.236675,26.447041508231,2885.9812842812357,-86.55489834548244,56.771774439294184,normal
2999,2025-11-06 23:57:08.236675,33.41788286634858,2579.4261013348996,-89.4750946187477,61.169689442526696,normal
3000,2025-11-07 00:38:34.236675,60.4,3134.41,-86.85,71.06,overheating
3001,2025-11-06 21:03:10.236675,31.303719083570996,2794.539759443433,-78.36032853656003,58.1075021472806,normal
3002,2025-11-06 23:00:26.236675,35.30642659174284,2604.3876327290045,-85.33656092286934,71.38725979372936,normal
3003,2025-11-06 20:29:02.236675,24.28853625145457,2636.8377164547774,-81.6271200863235,71.95971713289572,normal
3004,2025-11-06 21:51:30.236675,35.512659908861934,2626.538784819382,-82.05064624809064,69.20970812621727,normal
3005,2025-11-06 21:30:52.236675,34.96830341253269,2612.918672977011,-82.11000175087553,59.20604149204178,normal
3006,2025-11-06 21:34:32.236675,36.39695452675039,2727.848765671785,-88.40420748802882,52.59558803230323,normal
3007,2025-11-06 19:50:02.236675,28.685488604882437,2638.9131279992084,-92.19747448494103,68.99933421532944,normal
3008,2025-11-06 21:22:26.236675,34.72861511342754,2864.4149544860234,-88.64193629471241,51.45236631027773,normal
3009,2025-11-06 21:39:40.236675,37.24325450030989,2838.8551446609304,-83.28238812875351,66.58658184077359,normal
3010,2025-11-06 23:22:00.236675,28.959679931512813,2566.4815714016845,-80.58896892068996,62.313654020750576,normal
3011,2025-11-06 22:30:40.236675,21.71435421682257,2911.313824474107,-81.36876245411815,53.26952097226951,normal
3012,2025-11-06 21:42:10.236675,26.59730576342968,2931.076132575608,-90.30115752525286,74.10510582124202,normal
3013,2025-11-06 21:07:16.236675,29.92874163594398,2556.8542173232995,-83.30028311681284,54.41817789192005,normal
3014,2025-11-06 19:52:18.236675,31.71443050201624,2825.2481092577605,-82.35761732023371,73.52393331147724,normal
3015,2025-11-06 20:20:42.236675,33.49099583378009,2934.4097988331287,-88.86168969178719,51.51264949958547,normal
3016,2025-11-06 21:50:46.236675,32.529001067168494,2818.585261467382,-77.42726319932221,48.43617548188428,normal
3017,2025-11-07 00:57:40.236675,22.3,2626.22,-80.92,89.26,network_overload
3018,2025-11-06 20:35:38.236675,35.00339852458539,2694.310735942342,-82.8327506738711,52.54012505741502,normal
